,Tensao,Ruido,sRuido,Violeta_20,sVioleta_20,Violeta_40,sVioleta_40,Violeta_60,sVioleta_60,Violeta_80,sVioleta_80,Violeta_100,sVioleta_100,Azul_20,sAzul_20,Azul_40,sAzul_40,Azul_60,sAzul_60,Azul_80,sAzul_80,Azul_100,sAzul_100,Verde_20,sVerde_20,Verde_40,sVerde_40,Verde_60,sVerde_60,Verde_80,sVerde_80,Verde_100,sVerde_100,Laranja_20,sLaranja_20,Laranja_40,sLaranja_40,Laranja_60,sLaranja_60,Laranja_80,sLaranja_80,Laranja_100,sLaranja_100,Vermelho_20,sVermelho_20,Vermelho_40,sVermelho_40,Vermelho_60,sVermelho_60,Vermelho_80,sVermelho_80,Vermelho_100,sVermelho_100
21,-3.95,-5.5882034e-11,2.9381024354232397e-13,-5.475112700000001e-10,7.505863233566156e-13,-8.615898899999998e-10,2.988554243725552e-12,-9.5582662e-10,2.0875564542689624e-12,-1.0600873000000002e-09,5.788191589866392e-12,-1.1378422222222222e-09,2.2040368608420806e-12,-7.120683200000001e-10,2.7960962844580316e-12,-9.687665200000002e-10,1.1697741319417033e-12,-1.0755412e-09,2.034036399870946e-12,-1.2138065e-09,6.880888787068126e-13,-1.3040357e-09,1.3894079102265062e-12,-5.526299800000001e-10,1.7886783694560581e-12,-6.1938066e-10,1.0774711898886152e-12,-6.404015500000001e-10,1.6351597489695035e-12,-6.7510636e-10,2.0726260001843114e-12,-6.980767e-10,9.526868649246744e-13,-4.378356379999999e-12,8.853886329489465e-12,-1.3660751e-10,4.3707608130496e-12,-1.6878069999999998e-10,2.813564953186616e-12,-1.9028319000000003e-10,3.6194600063393438e-12,-1.9105499000000003e-10,2.318693528366784e-12,1.02074826e-10,8.638210199932531e-12,2.5924163e-11,1.7164227319993463e-12,-1.635820805e-12,2.1002097561594957e-12,-1.8782445999999997e-10,2.2496366727629605e-12,-1.9794210999999998e-10,1.7124247815568418e-12
22,-3.9,-5.455372999999999e-11,1.9590862893195923e-13,-5.3613185e-10,1.0649011489570225e-12,-8.447381e-10,2.470147134322164e-12,-9.4058997e-10,2.446716547459055e-12,-1.0444029000000001e-09,5.565793759114691e-12,-1.1233002222222221e-09,2.2538704082719432e-12,-7.0028428e-10,2.8819334569278283e-12,-9.570450300000001e-10,1.0400126381972477e-12,-1.0635353e-09,1.948624135383729e-12,-1.2013235999999998e-09,7.084534875346567e-13,-1.2909885999999999e-09,1.4114413994211833e-12,-5.4265789e-10,1.9126618805450185e-12,-6.081966099999999e-10,1.350478161722733e-12,-6.2927339e-10,1.7415803026820181e-12,-6.6458504e-10,2.072678005296528e-12,-6.8679347e-10,8.218326917384064e-13,4.9401777e-12,9.142579754790645e-12,-1.2657614e-10,4.3061882980241346e-12,-1.5910695e-10,2.824598706338655e-12,-1.7920672e-10,2.8980384010499244e-12,-1.8110639999999997e-10,2.1601663246148436e-12,1.0948606200000002e-10,8.783549996045881e-12,3.3126808e-11,1.7306064826267117e-12,6.842160220000001e-12,2.1338596958793067e-12,-1.7790801999999998e-10,1.8598885127232758e-12,-1.8753127000000002e-10,1.3750437503621475e-12
23,-3.85,-5.335774399999999e-11,1.254676286553626e-13,-5.2300391e-10,1.099941674312779e-12,-8.2952013e-10,2.477872259744239e-12,-9.248521699999999e-10,2.88675037525069e-12,-1.0285600000000002e-09,5.780345365114446e-12,-1.1074262222222225e-09,2.1262751352111736e-12,-6.863271e-10,4.237850786141483e-12,-9.4397412e-10,1.0128112164465822e-12,-1.0519763000000002e-09,1.9192088112032025e-12,-1.1872502e-09,6.061374398599728e-13,-1.276953e-09,1.4092604727302896e-12,-5.323974800000001e-10,1.7666625866191883e-12,-5.9647763e-10,1.5350506079637903e-12,-6.190826999999999e-10,1.5735681113316906e-12,-6.5301947e-10,2.1259847730898692e-12,-6.759175600000001e-10,9.521313609161261e-13,1.3372082399999998e-11,9.200962762258017e-12,-1.1751393e-10,4.489349137949731e-12,-1.4870755e-10,2.6482872325807107e-12,-1.6857576999999998e-10,3.183724320353444e-12,-1.7069568999999997e-10,1.968202235769993e-12,1.1600873799999998e-10,8.82750270628492e-12,4.0915416e-11,1.8570851829612985e-12,1.55783173e-11,2.089561085725794e-12,-1.6926815e-10,1.9979120226501466e-12,-1.7917382e-10,1.7105118427418163e-12
24,-3.8,-5.2004423999999996e-11,1.0692162474635348e-13,-5.109425599999999e-10,1.1696747404470988e-12,-8.1295147e-10,2.6553726820561384e-12,-9.122643600000001e-10,4.248656943298671e-12,-1.0117450599999999e-09,5.82217282670654e-12,-1.0900286666666665e-09,2.3296602899707705e-12,-6.768252100000001e-10,3.6101811529741785e-12,-9.3150145e-10,9.709319400709736e-13,-1.0398377e-09,2.0076604695515538e-12,-1.173824e-09,6.703547419090953e-13,-1.2624044999999999e-09,1.2995274621953917e-12,-5.226322800000001e-10,1.730820739811031e-12,-5.861180099999999e-10,1.2599811053702333e-12,-6.065935e-10,1.3840654176736003e-12,-6.4065922e-10,1.7775093278967665e-12,-6.638055200000001e-10,1.0682624819584387e-12,2.10242778e-11,8.75967979642021e-12,-1.0845849300000002e-10,4.549556961285802e-12,-1.3824899e-10,2.575167509287502e-12,-1.5785237999999998e-10,2.877638550506299e-12,-1.5992102e-10,2.1443361041497203e-12,1.23266075e-10,8.836976024633679e-12,4.8081225999999994e-11,2.2690971979041357e-12,2.28415825e-11,2.1946640132971664e-12,-1.6105748000000003e-10,2.0688743409786866e-12,-1.7009891000000002e-10,1.357033924443306e-12
25,-3.75,-5.0789957999999995e-11,1.2791775522420637e-13,-5.0037859e-10,1.3538851168729198e-12,-7.9871842e-10,2.386981885134445e-12,-8.947690299999999e-10,3.488250052764278e-12,-9.9539075e-10,5.4679974698649895e-12,-1.0731776666666666e-09,2.442769084461313e-12,-6.657040399999999e-10,3.448339367585503e-12,-9.187286700000002e-10,1.0636297032379208e-12,-1.0266686000000001e-09,1.7792587287969007e-12,-1.1609691e-09,4.417645854977642e-13,-1.2493840000000001e-09,1.5497082241506009e-12,-5.123645700000001e-10,1.575763712683471e-12,-5.7614264e-10,9.392706927398514e-13,-5.9473043e-10,1.4908039226571671e-12,-6.2966758e-10,2.1609235170084074e-12,-6.517609900000001e-10,9.076258539122807e-13,3.0047432999999994e-11,8.855031868597996e-12,-9.894466900000001e-11,4.321943280123294e-12,-1.2845391e-10,2.6663084684428396e-12,-1.4663394999999998e-10,2.566956272212286e-12,-1.4921082999999997e-10,2.3121057661815554e-12,1.3125611999999998e-10,8.762215456946946e-12,5.5556649000000004e-11,2.863029800216355e-12,3.119360699999999e-11,2.2357610390710587e-12,-1.5217166999999997e-10,1.6285739760324053e-12,-1.617776e-10,1.5475263813583287e-12
26,-3.7,-4.9893491e-11,1.7093762614737592e-13,-4.8893212e-10,1.2843829596191328e-12,-7.8296428e-10,2.3870077289275738e-12,-8.771835300000001e-10,2.8628858886812064e-12,-9.781856e-10,5.492723072156476e-12,-1.0553066666666667e-09,2.700530861392503e-12,-6.5563289e-10,3.234174391817792e-12,-9.068670000000001e-10,9.163605035137708e-13,-1.0145752e-09,1.7589082454750274e-12,-1.1475859e-09,3.8469201837312917e-13,-1.2358901e-09,1.383819073795413e-12,-5.0327751e-10,2.439992332260492e-12,-5.646692899999999e-10,8.952468225523068e-13,-5.847323800000001e-10,1.36867266399238e-12,-6.1868859e-10,1.9380734808799217e-12,-6.4083479e-10,1.2253117071545536e-12,3.897300100000001e-11,8.9682468015456e-12,-8.832938500000001e-11,4.234780762440779e-12,-1.1898788e-10,2.6776749184992565e-12,-1.3594796e-10,2.44286903419729e-12,-1.3948498e-10,2.3393679331306543e-12,1.3933719e-10,8.834047047366794e-12,6.3436062e-11,3.2117065969732665e-12,3.9245631000000005e-11,1.9642661446043658e-12,-1.4335722e-10,1.460936794854589e-12,-1.5262246000000004e-10,1.1822415438648734e-12
27,-3.65,-4.872917400000001e-11,1.5978160985670411e-13,-4.7573037e-10,1.411979709560302e-12,-7.6605984e-10,2.4517937152297272e-12,-8.599906e-10,2.9993250935502138e-12,-9.6109295e-10,5.609022620800349e-12,-1.0383567777777777e-09,2.2810254895442657e-12,-6.447482e-10,3.0365394664650777e-12,-8.944518900000001e-10,7.508262911552867e-13,-1.00157695e-09,1.791567725164193e-12,-1.1340090000000002e-09,7.341909288461683e-13,-1.2216236e-09,1.24568142957981e-12,-4.8988753e-10,1.8472717329645888e-12,-5.529667200000001e-10,1.139154228522195e-12,-5.7462905e-10,1.1974619199164563e-12,-6.082208100000001e-10,2.4049236740258473e-12,-6.2982984e-10,1.9574414932865794e-12,4.734181600000001e-11,8.824781182720194e-12,-7.8147035e-11,4.159881283762615e-12,-1.0882387999999998e-10,2.783844426357191e-12,-1.2569508e-10,2.5225575692855862e-12,-1.2908373e-10,2.064791869562161e-12,1.4619473999999998e-10,8.682994390902255e-12,7.1539961e-11,3.3553937771532716e-12,4.9248339e-11,2.481572055868799e-12,-1.3495591000000002e-10,1.5594462882350254e-12,-1.4419073e-10,1.2597236881991216e-12
28,-3.6,-4.7619564999999994e-11,1.5110777057616854e-13,-4.6407131999999997e-10,1.3917404117003994e-12,-7.5129428e-10,3.0234037101849314e-12,-8.475626999999999e-10,6.4817104780451274e-12,-9.438443700000002e-10,5.4515081389474205e-12,-1.0191632222222225e-09,2.3729756695750197e-12,-6.3337078e-10,3.0898076979579124e-12,-8.8138871e-10,9.059032113255803e-13,-9.8842929e-10,1.9129543973890145e-12,-1.120731e-09,6.751849228174528e-13,-1.2072807e-09,1.2516170264901333e-12,-4.8045392e-10,1.8133121562930143e-12,-5.4303543e-10,8.049597653361317e-13,-5.6249291e-10,1.108732008598104e-12,-5.973392900000001e-10,2.8197121404302957e-12,-6.182879400000001e-10,2.4945761857357634e-12,5.618090400000001e-11,8.70849625709734e-12,-6.8937744e-11,4.2183989039663375e-12,-9.811943999999999e-11,2.838863349904677e-12,-1.1594234999999998e-10,2.7283923501303835e-12,-1.1861057e-10,2.0811221126618208e-12,1.5284899e-10,8.618294815570537e-12,7.876625200000001e-11,3.210304163604377e-12,5.694479699999999e-11,2.631500656661917e-12,-1.2599668e-10,1.472381481396721e-12,-1.3602591e-10,1.3127157688890603e-12
29,-3.55,-4.6391782999999996e-11,1.050386862546364e-13,-4.5417331000000006e-10,1.104158957166044e-12,-7.3662389e-10,3.8750292354368135e-12,-8.326443200000001e-10,7.798878452134002e-12,-9.248341600000001e-10,5.096093764898751e-12,-1.0003432333333333e-09,2.1165163349764673e-12,-6.222855300000001e-10,3.4446147750670155e-12,-8.6896684e-10,8.910341498730642e-13,-9.747263899999998e-10,2.07868974223909e-12,-1.1073803999999999e-09,6.690291353894892e-13,-1.1933928999999998e-09,1.6393890962794646e-12,-4.699910599999999e-10,1.750231067613647e-12,-5.325412999999999e-10,7.505601485557305e-13,-5.5074869e-10,9.961379485241998e-13,-5.866754999999999e-10,2.6711876937048017e-12,-6.0618634e-10,2.3249980825024312e-12,6.4814354e-11,8.47914580158051e-12,-5.9637675e-11,4.114572976388984e-12,-8.7832284e-11,2.803390115718538e-12,-1.05720147e-10,2.629521264608463e-12,-1.0760098700000002e-10,2.2938679436079366e-12,1.6099936e-10,8.526406499002963e-12,8.629132899999999e-11,2.9908617547444247e-12,6.4685005e-11,2.7365704660977572e-12,-1.1767373e-10,1.540689231353942e-12,-1.2757299e-10,1.3904117933511654e-12
30,-3.5,-4.5466980999999995e-11,1.2642439118659004e-13,-4.4373398999999997e-10,1.1247611389490643e-12,-7.2033774e-10,4.289886874084205e-12,-8.1203872e-10,5.107078937725559e-12,-9.0573898e-10,5.1122590155781456e-12,-9.831093444444446e-10,2.464636096740861e-12,-6.112313200000001e-10,3.3423002390210233e-12,-8.5665261e-10,7.683704681271924e-13,-9.611499e-10,1.8388775028261224e-12,-1.0935062e-09,5.157532316912865e-13,-1.1798795e-09,1.6685360304770137e-12,-4.5854970000000004e-10,1.8987479624742154e-12,-5.214261200000001e-10,1.0998218170049222e-12,-5.3953421e-10,1.0545281352766254e-12,-5.746174e-10,2.7690592169543763e-12,-5.9511114e-10,2.02963026949245e-12,7.295450500000001e-11,8.187601318286236e-12,-4.9543914e-11,4.104419051868413e-12,-7.806329500000001e-11,2.5502504885337244e-12,-9.5953481e-11,2.4244011567483833e-12,-9.801214300000001e-11,2.207663104156089e-12,1.6893864999999997e-10,8.59864787639603e-12,9.408255400000001e-11,2.921833357990561e-12,7.2670979e-11,2.664855842213027e-12,-1.0952066000000002e-10,1.5297110607693204e-12,-1.175061e-10,1.3183025927305147e-12
31,-3.45,-4.4239339e-11,1.5864214385496668e-13,-4.3087630999999997e-10,1.1348434458065114e-12,-7.0292421e-10,4.213867438552141e-12,-7.92244e-10,3.4841311669338754e-12,-8.8692022e-10,5.1021956620027765e-12,-9.641787666666666e-10,2.4915615610384717e-12,-6.0033653e-10,3.1362444549189726e-12,-8.434135599999998e-10,7.227579989457048e-13,-9.481361100000002e-10,1.9949380465793954e-12,-1.0795906e-09,6.872787382132429e-13,-1.1650928e-09,1.502178576601339e-12,-4.4726779e-10,1.5421625353671409e-12,-5.0910865e-10,1.1647496600772206e-12,-5.292426400000001e-10,9.99440164211947e-13,-5.6237673e-10,2.5141991969233444e-12,-5.8197835e-10,1.8622941861719887e-12,8.063693300000001e-11,7.538205374887587e-12,-3.928913e-11,4.300100387732594e-12,-6.7963283e-11,2.5399787533584013e-12,-8.461037700000001e-11,2.384118944981164e-12,-8.7457643e-11,2.216982292875182e-12,1.7593538e-10,8.565938285299516e-12,1.0176764600000001e-10,2.6713129506881823e-12,8.052340999999999e-11,2.3587868790952683e-12,-1.00900921e-10,1.5812748836071794e-12,-1.0792394000000001e-10,1.5067600830391018e-12
32,-3.4,-4.307071e-11,1.3318850219144305e-13,-4.1907607e-10,1.0981145759027164e-12,-6.843204499999999e-10,3.953026346111291e-12,-7.734459800000001e-10,3.0759277804525865e-12,-8.675016999999999e-10,5.100465971320663e-12,-9.433200666666668e-10,2.3501405366488273e-12,-5.884195599999999e-10,3.2407452590168236e-12,-8.303391900000001e-10,8.178841951584536e-13,-9.346493600000001e-10,2.086675889504654e-12,-1.0651834e-09,5.487594773669059e-13,-1.1504115e-09,1.4033563499695915e-12,-4.3703843000000006e-10,1.3748654996798773e-12,-4.985148500000001e-10,9.800896401095215e-13,-5.1677035e-10,1.2484254855016364e-12,-5.5050274e-10,2.6068371713323387e-12,-5.6949028e-10,1.4455895177262465e-12,8.8960545e-11,7.211303494449008e-12,-2.9440793e-11,4.5387834698864076e-12,-5.7732554e-11,2.7825283440120425e-12,-7.4206434e-11,2.4879302859566624e-12,-7.681005699999999e-11,2.1564925511014638e-12,1.8285183999999997e-10,8.05542126841545e-12,1.0961873699999999e-10,2.6995944101646267e-12,8.380916700000001e-11,2.523703718430136e-12,-9.146362999999999e-11,1.6248823465352809e-12,-9.858796299999999e-11,1.7260302068104427e-12
33,-3.35,-4.1912419e-11,1.3697929319024814e-13,-4.0836425e-10,1.1441725932961362e-12,-6.6813008e-10,3.226844105958642e-12,-7.578371399999999e-10,5.022230100606704e-12,-8.479152e-10,5.0166505243638395e-12,-9.223973444444445e-10,2.192525955559581e-12,-5.7580368e-10,3.4195339720143137e-12,-8.170356299999999e-10,8.293567888490504e-13,-9.205768500000001e-10,2.208383345583365e-12,-1.0514273e-09,6.478163018942922e-13,-1.1359093999999999e-09,1.4912482972328964e-12,-4.2463899e-10,1.4780660380003325e-12,-4.8761057e-10,1.2854897164155019e-12,-5.0626062e-10,1.9908392652748234e-12,-5.3746039e-10,2.488841403121144e-12,-5.558904899999999e-10,1.0007549207922946e-12,9.8397771e-11,7.001021511229122e-12,-1.98814902e-11,4.138509903216427e-12,-4.820428599999999e-11,2.8232399287351397e-12,-6.390621300000002e-11,2.703223196980985e-12,-6.624199e-11,1.9923385227676535e-12,1.9117454000000003e-10,8.091374098584243e-12,1.17628844e-10,2.662720237009965e-12,9.2664222e-11,2.457531132857039e-12,-8.291751e-11,1.5098869796709952e-12,-8.995598100000002e-11,1.5351099926294846e-12
34,-3.3,-4.0781866000000005e-11,1.1860598344265776e-13,-3.9744979999999994e-10,1.1035382612306637e-12,-6.511010099999999e-10,3.0601804046314026e-12,-7.3989529e-10,4.972959302798483e-12,-8.282455899999999e-10,4.993469573822398e-12,-9.023593444444445e-10,2.6347784228622063e-12,-5.633736799999999e-10,3.391483251198509e-12,-8.045400499999999e-10,9.682448715330232e-13,-9.072759799999999e-10,2.1149807593829366e-12,-1.0365758999999997e-09,5.431319811979407e-13,-1.1214616e-09,1.532482196960215e-12,-4.1167417e-10,1.791052077525943e-12,-4.749446700000001e-10,1.3214160607507392e-12,-4.959277799999999e-10,2.6755734589354878e-12,-5.2445398e-10,2.1354657516242143e-12,-5.447545800000001e-10,1.0187791115644261e-12,1.06213675e-10,7.079032129683161e-12,-9.309466019999998e-12,4.090277565558491e-12,-3.7598399e-11,2.671959902262177e-12,-5.3841058e-11,3.0833113259808198e-12,-5.6550151000000004e-11,2.200982653427078e-12,1.9886409000000002e-10,8.243391792004671e-12,1.2564768e-10,2.6806607597307044e-12,1.0245108099999999e-10,2.1618845757821807e-12,-7.366664699999999e-11,1.5211726365774854e-12,-8.053846e-11,1.4851625442947317e-12
35,-3.25,-3.9695901999999996e-11,1.4213765419339133e-13,-3.8471536e-10,1.1444372877707199e-12,-6.3431997e-10,2.8680665925689385e-12,-7.181225e-10,2.9396264032696414e-12,-8.0878406e-10,4.930932679548564e-12,-8.829345999999999e-10,2.725472143929069e-12,-5.5091923e-10,3.1811604334597797e-12,-7.920444299999999e-10,1.0321581713138678e-12,-8.9356027e-10,2.1568315115951895e-12,-1.0213533000000002e-09,9.748153881633139e-13,-1.1066991e-09,1.3744696609965686e-12,-3.9821281e-10,1.6278603851344255e-12,-4.6192981000000006e-10,1.2424782262438221e-12,-4.8444588e-10,2.7585251256350804e-12,-5.121835199999999e-10,2.121297358542647e-12,-5.311550100000001e-10,8.954227378674242e-13,1.16193585e-10,7.769259118359774e-12,8.196737e-13,4.106162404383564e-12,-2.7638328000000002e-11,2.3232557777011126e-12,-4.2365875999999996e-11,2.737066942584415e-12,-4.5615473e-11,2.0911449568655207e-12,2.0630475999999998e-10,8.244234173896324e-12,1.3410114999999999e-10,2.5341783921519813e-12,1.1179353800000001e-10,2.2068741513868897e-12,-6.473711300000001e-11,1.33483113740956e-12,-7.2329601e-11,1.3968531719679415e-12
36,-3.2,-3.8669955e-11,1.1014335886697811e-13,-3.7289771000000006e-10,9.996742667939391e-13,-6.173917200000001e-10,3.3408746011127085e-12,-6.976405900000001e-10,2.587955293101098e-12,-7.890195600000001e-10,4.885071651556395e-12,-8.609171777777777e-10,2.6980718317913906e-12,-5.3858218e-10,3.237388310499683e-12,-7.779378699999999e-10,1.0567066169046185e-12,-8.793049699999999e-10,2.209238304441147e-12,-1.0065961e-09,7.667485174423219e-13,-1.0911335999999998e-09,1.230998336310822e-12,-3.8505686e-10,1.8499386531017707e-12,-4.4887188e-10,1.3279511455471531e-12,-4.7120582e-10,2.6499337672402316e-12,-4.9898095e-10,1.6825879145084826e-12,-5.1685085e-10,1.02764018471934e-12,1.2465692999999998e-10,8.129048695364668e-12,1.11809088e-11,4.178705130987982e-12,-1.7070139000000002e-11,2.2631251353570577e-12,-3.1439671e-11,2.5259537970740662e-12,-3.4734011e-11,2.0541479884601545e-12,2.1432894999999997e-10,8.584637196972857e-12,1.4250046999999997e-10,2.534056788434308e-12,1.1946547999999998e-10,2.297699626530848e-12,-5.5478747e-11,1.5018590515331656e-12,-6.347575e-11,1.116631126377014e-12
37,-3.15,-3.7467802e-11,4.377686077826939e-14,-3.6193890999999995e-10,8.87212241625418e-13,-6.004470099999999e-10,2.8580436298786647e-12,-6.800592599999999e-10,2.376044734856651e-12,-7.694192099999999e-10,4.809665732822813e-12,-8.395752e-10,2.6480020939904432e-12,-5.2495865e-10,3.515679004154102e-12,-7.6411542e-10,9.494833155774748e-13,-8.643863599999999e-10,2.120323554658579e-12,-9.9159607e-10,8.412721112755309e-13,-1.0758134000000003e-09,1.249605523355264e-12,-3.7041317e-10,1.682152793895372e-12,-4.3651278e-10,1.0679092254307e-12,-4.5653225e-10,2.5942848045366944e-12,-4.8546268e-10,2.3731337622561394e-12,-5.030423e-10,1.6097452620834091e-12,1.3401863e-10,7.853462746012743e-12,2.0626621999999996e-11,3.966515885169956e-12,-6.38429204e-12,2.374381102307684e-12,-1.997286e-11,2.380779341341822e-12,-2.3492804999999998e-11,2.0704979630312363e-12,2.2212319e-10,8.522252546392295e-12,1.5104656e-10,2.5392689349574606e-12,1.2752169e-10,2.4380578934245998e-12,-4.7366983000000004e-11,1.4308595773227017e-12,-5.441514700000001e-11,1.4296347094856433e-12
38,-3.1,-3.6589082999999994e-11,1.4279420278183578e-13,-3.4954519e-10,1.224951327641224e-12,-5.8331658e-10,2.546407143989354e-12,-6.6291291e-10,3.885902785620088e-12,-7.489094799999999e-10,4.5157190520624754e-12,-8.18097311111111e-10,2.6981044303339414e-12,-5.1125637e-10,3.52121537824797e-12,-7.504448100000001e-10,9.723360498767935e-13,-8.498731599999999e-10,2.120476433644102e-12,-9.7732679e-10,8.227559443054841e-13,-1.0634637000000001e-09,1.1348628291560192e-12,-3.5430619000000003e-10,2.1323710556303288e-12,-4.2245975000000003e-10,1.3089618842617254e-12,-4.4280155e-10,2.0183512478877415e-12,-4.714501900000001e-10,2.541537403480419e-12,-4.897426199999999e-10,1.8304279402260015e-12,1.4272234999999997e-10,7.888869918907903e-12,3.13064875e-11,4.007570246492708e-12,3.877906e-12,2.2613379435266503e-12,-1.0199698400000001e-11,2.4602922671808615e-12,-1.32730482e-11,2.0051614710717976e-12,2.2948169e-10,8.479257748346252e-12,1.5909914e-10,2.3515220922713026e-12,1.3694350000000002e-10,2.8928802379981088e-12,-3.8339377999999997e-11,1.3370887064670016e-12,-4.3460301e-11,1.4038963327386032e-12
39,-3.05,-3.5625962000000006e-11,1.4869217207237223e-13,-3.3662112000000005e-10,1.3788672964284847e-12,-5.6521346e-10,2.466635265911845e-12,-6.412330700000001e-10,2.9448185793033194e-12,-7.276683600000001e-10,4.448401545458771e-12,-7.96802411111111e-10,2.7505730662877632e-12,-4.9710842e-10,3.517947706967797e-12,-7.364226e-10,7.259171448588289e-13,-8.353605200000001e-10,2.230060393119431e-12,-9.612529300000002e-10,9.304179991863873e-13,-1.0494100999999998e-09,2.470846439785362e-12,-3.3846428999999997e-10,2.1787097725695365e-12,-4.073995e-10,1.3925280787833343e-12,-4.2929362999999996e-10,1.8742562832787834e-12,-4.5672083999999997e-10,2.61157838592679e-12,-4.751137200000001e-10,1.7255386193186165e-12,1.5220046e-10,7.992719043019089e-12,4.20469774e-11,3.976835315885042e-12,1.4871187799999997e-11,2.283398171055227e-12,1.0894344699999998e-12,2.48451440363995e-12,-1.8416867000000005e-12,1.969445264992399e-12,2.3665809e-10,8.34190847812957e-12,1.6714193e-10,2.267490743489374e-12,1.4578304000000004e-10,3.0651331075240438e-12,-2.959208999999999e-11,2.1014853572437756e-12,-3.3649461999999995e-11,1.550602592368399e-12
40,-3.0,-3.4416424e-11,1.3600586436768065e-13,-3.24747e-10,1.2980055597723787e-12,-5.4846511e-10,2.6687561314758656e-12,-6.2188762e-10,2.558913344558587e-12,-7.065039099999999e-10,4.812731118054491e-12,-7.742616666666666e-10,2.722139665124552e-12,-4.8240427e-10,3.5825119531426564e-12,-7.2116819e-10,8.399464560851459e-13,-8.2007328e-10,2.3520595964728447e-12,-9.454209600000002e-10,8.078443730323309e-13,-1.0338549e-09,2.574599026838946e-12,-3.2246790000000003e-10,2.137721442564488e-12,-3.9162518e-10,1.0914068414482285e-12,-4.1389646999999993e-10,2.0128030722874993e-12,-4.446439899999999e-10,3.4930590654167296e-12,-4.608859e-10,1.7987585813554834e-12,1.6222907e-10,8.070458722402958e-12,5.1946978999999993e-11,4.278423021857808e-12,2.55940482e-11,2.3779921553251845e-12,1.20289702e-11,2.3308197819079055e-12,9.790683800000001e-12,2.1414846509493353e-12,2.4313214e-10,8.312520117704378e-12,1.7512451999999998e-10,2.320040249426721e-12,1.5314092000000001e-10,2.951594138691836e-12,-3.0101295999999997e-11,8.710500584244191e-12,-2.4372743000000002e-11,1.4480471467449187e-12
